类别,文本
科技,10 点蹲点领券：京东 iPad 2021 款 2029 元 618 大促开启
科技,Steam 一周销量榜：《逃生：试炼》空降榜首，《星河战队：灭绝》紧随其后
科技,2023Q1西欧手机市场战报：三星重夺第一、苹果占比 33%、小米排第三
科技,40多款厨电新品张家界全新亮相 康宝发布1100Pa超大风压X5吸油烟机
科技,京东618预售开启 数码、音频品类爆款礼盒低至5折
科技,贵州首个智慧公安检查站 最快10秒通关
科技,全国首批试行！昆明轻微交通事故下月起可线上视频快处
科技,今天暴雪《守望先锋》发售7周年 国服已停运4个月：你申请退款没？
科技,禾赛科技2023年第一季度营收4.3亿元，同比增长73%
科技,体育技术界“奥斯卡”名单出炉，苹果 Fitness + 荣获最佳健身技术奖
科技,今日再降 100 元：Redmi K60E 手机 12G 版 1699 元预售（上市价 2599 元）
科技,《智能时代》第6集：我们，向何处去
科技,《智能时代》第5集：城市的远见
科技,《智能时代》第4集：风险地带
科技,亚马逊中国回应“关闭应用商店”：不会影响业务运营
科技,你买的U盘可能是假的 金士顿起诉数百家店售卖侵权U盘
科技,小米 Civi 3 手机搭载 C6 发光材料屏幕，1200nit 全局亮度
科技,Wi-Fi 6都没玩明白 怎么就惦记上Wi-Fi 7了？
科技,i9/i7/i5消失 Intel酷睿处理器命名大改：有点看不懂
科技,“史诗”级提升！iPhone 15系列或将开放15W无线充电
科技,决战ChatGPT！谷歌加码领投：OpenAI强敌再获4.5亿美元融资
科技,Uber与Waymo达成合作，将提供自动驾驶叫车和送货服务
科技,微软重磅宣布！Windows的“AI时刻”来了
科技,GPT-4版Windows炸场！整个系统就是一个对话机器人，微软开建AI全宇宙
科技,微软甩出王炸：Windows系统全面接入AI助手，必应集成进ChatGPT
科技,合众思壮郭信平，造假15亿，套现18亿，罚款400万
科技,美团入“港”，没有新故事
科技,阿里云裁员风波，张勇背水一战
科技,董明珠赢了，格力输了
科技,光峰科技营收承压净利润腰斩：多指标欠佳，押注车载光学胜算几何？
科技,继续瞄准谷歌搜索业务，微软将把Bing设为ChatGPT的默认搜索引擎
科技,Windows Copilot登场，ChatGPT默认用必应搜索，微软联手OpenAI的大宇宙来了
科技,马斯克吐槽时间管理难：从特斯拉、推特和SpaceX间切换很痛苦
科技,上海大虹桥“出问题”了？当地的中介、上班族、专家这样说
科技,打击侵害隐私行为 甄子丹出演苹果隐私新广告
科技,微软全面更新AI产品线：ChatGPT可抓取必应搜索结果
科技,穿越12%生死线：蔚来小鹏们最重要的事
科技,美国债务上限谈判悬而未决，如果违约会怎样？
科技,iPad版Final Cut Pro体验 你想要的“生产力”终于来了
科技,80年代曾风靡全球 乐高为“吃豆人”游戏打造了一款街机 还能玩
科技,SSD等存储要全面涨价！国产之光长江后：三星、SK海力士等也涨价 出货量增加
科技,微软再炸场！Copilot与Windows强悍集成，与OpenAI标准互通 ，开建AI超级生态
科技,摩根大通称已硅谷银行挖来上百名银行家
科技,盈利转为大幅亏损 海马汽车被质疑“洗大澡”
科技,新氧亏损扩大 监管从严考验商业模式
科技,ChatGPT重塑Windows！微软王炸更新：操作系统全面接入，Bing也能用插件了
科技,全面实施国六B 这类汽车将禁止销售 会大幅降价吗？
科技,奈飞通知美国会员，将严控密码共享
科技,微软吹响AI集结号：全面打通ChatGPT携手冲击谷歌
科技,ChatGPT重塑Windows！微软王炸更新：操作系统全面接入
科技,起诉华邮对自创社交媒体构成“生存威胁”，特朗普索赔37.8亿美元
科技,史诗级更新！特斯拉2023.12.9 OTA推送：强制单踏板成历史
科技,TikTok对蒙大拿州禁令提起诉讼，发言人：对该诉讼的成功有信心
科技,5899元起 索尼新一代超广角变焦Vlog相机ZV-1 II发布
科技,iOS 17来了！苹果WWDC23日程出炉：6月6日开幕
科技,【秒懂知识库】买空气净化器还不知道这点？小心甲醛中毒
科技,曝苹果取消充电器官方认证，第三方充电器也能满速无线充！
科技,特斯拉Model Y突然自燃起火：保险公司赔新车
科技,iPhone 16手机图大曝光：尺寸惊人
科技,这就是Intel显卡的意义！Arc A750限量版199美元史低价达成
科技,苹果MR或将推出“果链”企业频受调研
科技,小米14渲染图曝光！边框效果惊人 后置模组长这样
科技,凯迪拉克或迎新旗舰！电动版凯德雷曝光 马力有望达千匹
科技,风格大变！全新丰田埃尔法预告图曝光 或6月21日首发
科技,在独立音乐人眼中 空间音频究竟有什么魅力？
科技,AMD Zen2架构复活！6nm重生、居然还有2核心2线程
科技,苹果 iPad 版 Final Cut Pro 和 Logic Pro 已上架，每月 38 元
科技,苹果公布 WWDC23 日程，主题演讲定档 6 月 6 日凌晨 1 点
科技,12GB秒变20GB！融合内存拯救老手机？别闹了
科技,微软 Win11 将引入重新设计的文件管理器
科技,微软宣布 Edge 浏览器外观重新设计，引入 Mica 材质、圆角等
科技,AI 帮你挑选应用：微软宣布 Microsoft Store 将引入人工智能生成的应用评价摘要
科技,微软 Win11 将原生支持 tar、7-zip、rar、gz 等格式压缩文件
科技,Windows 11对中文用户更友好了！
科技,苹果与博通签署数十亿美元新协议：在美国开发5G射频组件
科技,大裁员？刚刚，阿里回应
科技,欧盟上诉苹果一案今日开庭：要求补缴143亿美元税款
科技,百度搜索爱奇艺已恢复正常
科技,百度搜不到爱奇艺?爱奇艺：正在解决
科技,家电行业年报盘点：总营收微降但盈利逆势增长，龙头业绩分化
科技,iQOO Neo8系列正式发布：首发天玑9200+芯片 2299元起
科技,金山云第一季度营收18.6亿元 同比下滑14.2%
科技,华米第一季度营收6亿元 同比下滑14.8%
科技,京东云宣布全系核心产品开启全网比价，买贵必赔
科技,机构称“百度不再是国内第一搜索引擎”？业内人士：是统计样本造成的数据失真
科技,唯品会第一季度营收275亿元 同比增长9.1%
科技,孙燕姿回应“AI孙燕姿”，AI数字人仍面临诸多法律与伦理问题
科技,真我618｜真我GT Neo5 SE“圣白幻影”配色发布 起售价2099元
科技,互联网“35岁陷阱”：欲望、人性与灰色空间
科技,阿里云智能被曝进行组织岗位和人员优化 补偿标准为N+1+1
科技,万物新生第一季度营收28.7亿元 同比增长30.2%
科技,百年车企福特败退中国：巨亏40亿，裁员千人，电车一年销量比不上新势力一周
科技,长安福特被冻结2710万财产
科技,谷歌CEO“劈柴哥”撰文：AI必须得搞，但要负责任地搞
科技,世界互联网大会乌镇峰会十年，领先科技成果申报宣布升级
科技,协鑫集团朱共山：AI将与新能源系统产生“光合作用”
科技,苏宁易购与饿了么达成战略合作 首批全国600家门店完成入驻
科技,国泰航空再次道歉：展开内部调查，对任何违规均会严肃处理
科技,国泰航空声明：再次郑重道歉
科技,天涯进了ICU，老网友想救救
科技,日子不好过，飞猪是否会成为阿里弃子？
科技,争抢垂直大模型机遇，创业公司们拼了
科技,和AI网聊10分钟被骗430万，真实诈骗案震惊全网，官方：AI诈骗成功率接近100%
科技,2K 165Hz Nano IPS：戴尔 27 英寸显示器 1699 元探新底
科技,中铁快运推出“高铁急送”服务：跨城当日达，已覆盖 88 个城市
科技,威马汽车被强制执行1084万
科技,没有合作模式，官方确认《漫威蜘蛛侠 2》为单人冒险游戏
科技,首发到手价 5499 元，小米米家冰箱十字对开门 603L 冰晶岩开启预约
科技,Intel超级APU：黄了！
科技,599 元，小米米家智能蒸发式冷风扇上架：吹风降温加湿三效合一
科技,仙剑系列衍生单机游戏《仙剑客栈 2》今夏登陆任天堂 Switch 平台
科技,怎么破？韩国竟举办多场宣讲强调日本福岛核废水可饮用：排海没问题
科技,易事特创始人何思模 胡润富豪榜上的教授，被调查了
科技,卖一辆亏42万，百年福特搞不定电动车
科技,模拟建造游戏《迪拜模拟器》Steam 页面上线，支持简体中文
科技,500元高价收购手机卡 发财就这么简单？中移动科普：千万别卖
科技,电信运营商三巨头变相降薪？取消车补、通信补贴，有员工抱怨收入减半
科技,电信运营商三巨头变相降薪？取消车补、通信补贴，有员工抱怨收入减半
科技,博弈“中特估”，最迷人的最危险？
科技,时代浪潮中的出海大佬们
科技,董明珠与格力的弯路
科技,快手“犯难”：要盈利还是要用户？
科技,嵌入式冰箱消费大潮来袭，618冰箱选购思路帮你整理好了
科技,一加 Ace 2V 手机 16GB+1TB 版今晚 20 点预售：618 到手价 2799 元
科技,比亚迪研发公司更名方程豹汽车销售公司：王传福卸任董事长
科技,磁吸免布线：Yeelight充电人体感应灯9.9元抄底
科技,博西家电杜飞：创新是抓住机遇的最重要驱动力之一
科技,“小而美”国民爆款车！五菱宝骏悦也售价曝光：或8.38万元起
科技,欧姆龙5000万次寿命微动 详解雷柏VT900S电竞游戏鼠标
科技,FastIPS+170Hz：宏碁 27 英寸 2K 显示器 999 元限时狂促
科技,驰为发新LarkBox X 2023迷你主机 搭载N100处理器
科技,微软扫清收购暴雪又一障碍：美国法院驳回玩家的集体诉讼请求
科技,一站式搞定车内配件，绿联推出 229 元车载礼盒套装
科技,最具性价比的巨屏电视 Redmi Max 90评测
科技,要涨价4元 爱喝不喝？饮料之王可口可乐涨价引热议 目前大部分地区没涨
科技,摄影师晒 AMD R7 7800X3D 处理器红外透视图，可见第二代 3D V-Cache 设计
科技,官方回应农科院美食质量不达标
科技,诺基亚 T10 平板电脑将支持升级安卓 13 系统
科技,能力惊人！GPT-4通过注册会计师和内审师考试
科技,17岁女司机撞飞爱心人父
科技,1 亿像素：中兴 Axon 40 Pro 手机 1548 元腰斩新低（上市价 2998 元）
科技,第七届世界智能大会现场报道｜会“跳舞”的无人机竟是小朋友写的编程
科技,免费享受 800 多个频道内容，谷歌在美国为 Android TV 电视推出 Live TV 功能
科技,3699 元，小米 Redmi Book 14 笔记本今日开售：2.8K 120Hz 屏幕、i5-12500H
科技,沐浴露也有前中后调 亲爱男友沐浴露7.5元/斤清仓
科技,小米电视S系列新品发布：55英寸2399元、85英寸5999元
科技,我国深海装备技术水平持续提升 为南海沉船遗址考古研究提供科技支撑
科技,睡觉突然抖动不是大脑判断你是否死亡
科技,意念打字 全球最大指令集脑机接口系统发布
科技,部分 Win10 设备安装 5 月更新后，搜索窗口被植入 Edge 推广内容
科技,4299 元，小米推出米家冰箱十字对开门 606L 墨青岩
科技,《数字中国发展报告（2022年）》：深入推进5G网络、千兆光网规模化部署和应用
科技,飞利浦开放式运动耳机A6708评测：聆听自由 运动再无拘束
科技,支付宝上线医保亲情账户，可帮最多 5 位家人刷医保
科技,华泰证券：5月空调内销出货有望维持较高增长态势
科技,新能源之路不畅！丰田再次呼吁不要过早放弃燃油车 ：曾言混动最实用
科技,1TB仅2799元 一加Ace 2V新版开售
科技,ChatGPT概念股持续走弱，方直科技、鸿博股份跌超7%
科技,Meta因向美国数据传输数据遭欧盟开出13亿美元纪录最大罚单
科技,时代楷模发布厅 | 他是取出海底岩芯的“绝世高手”
科技,海澜之家承包张颂文衣柜 网友：签谁都不好使！
