类别,文本,分词结果,label
3,2.4万元！苹果首款MR头显Vision Pro发布：单眼像素超越4K电视,万元 苹果 首款 头显 发布 单眼 像素 超越 电视,1
3,新款苹果 Mac Studio 国行售价公布，16499 元起,新款 苹果 国行 售价 公布 元起,1
3,Mac Studio国行价格公布：M2 Ultra加持 售价32999元,国行 价格 公布 加持 售价,0
3,苹果 15 英寸 MacBook Air 国行售价公布，10499 元起,苹果 英寸 国行 售价 公布 元起,1
3,苹果最强芯片深夜炸场！192GB统一内存，单台设备能跑AI大模型,苹果 最强 芯片 深夜 炸场 统一 内存 单台 设备 模型,1
3,15英寸MacBook Air国行价格公布：10499元起,英寸 国行 价格 公布 元起,0
3,iOS 17支持机型名单公布！iPhone 8/X无缘升级,支持 机型 名单 公布 无缘 升级,0
3,七年磨一剑！苹果正式发布MR头显Vision Pro：或重新定义计算行业,七年 磨一剑 苹果 正式 发布 头显 定义 计算 行业,1
3,苹果MR眼镜续航时间两小时 售价3499美元起,苹果 眼镜 续航 时间 小时 售价 美元,1
3,美SEC起诉币安和赵长鹏：滥用客户资金、欺诈交易.....,起诉 币安 赵长鹏 滥用 客户 资金 欺诈 交易,0
3,苹果 Vision Pro 增强现实头显正式发布，售价 3499 美元,苹果 增强 现实 头显 正式 发布 售价 美元,1
3,布局战略性新兴产业 国资央企频频送“子”科创板,布局 战略性 新兴产业 国资 央企 频频 科创板,0
3,苹果推出watchOS 10：新增史努比表盘 更新一波健康功能,苹果 推出 新增 史努比 表盘 新一波 健康 功能,1
3,苹果正式发布混合现实头显设备 Apple Vision Pro,苹果 正式 发布 混合 现实 头显 设备,1
3,苹果MR眼镜来了：引入眼动追踪 交互不需借助额外硬件,苹果 眼镜 引入 眼动 追踪 交互 不需 借助 额外 硬件,1
3,苹果为 AirPods 增加自适应音频功能,苹果 增加 音频 功能,1
3,全新macOS亮相：新增游戏模式 提升Safari浏览器安全性,全新 亮相 新增 游戏 模式 提升 浏览器 安全性,0
3,苹果推出iPadOS 17：小组件更加丰富 升级对PDF文档支持,苹果 推出 小组 升级 文档 支持,1
3,苹果推出iOS 17：新增一碰传功能 改进Siri唤醒方式,苹果 推出 新增 一碰传 功能 改进 唤醒 方式,1
3,苹果推出M2 Ultra芯片：拥有24核CPU 最高支持192GB内存,苹果 推出 芯片 拥有 支持 内存,1
3,重拳整治后仍“改头换面” 倒票“黄牛”治理尚需加力,重拳 整治 改头换面 倒票 黄牛 治理 尚需 加力,0
3,苹果发布15英寸MacBook Air：搭载M2处理器 售价1299美元,苹果 发布 英寸 搭载 处理器 售价 美元,1
3,媒体：城市停车收费不能“利”字当头,媒体 城市 停车 收费,0
3,欧盟敦促大型科技公司提醒用户人工智能存在的“阴暗面”,欧盟 敦促 大型 科技 公司 提醒 用户 人工智能 阴暗面,2
3,苹果股价刷新历史新高 市值离重回3万亿大关还差多少？,苹果 股价 刷新 历史 新高 市值 重回 万亿 大关,1
3,成立4个月就成独角兽？王慧文创业公司被传融资16亿，多方回应：消息不实！,成立 独角兽 王慧文 创业 公司 融资 多方 回应,2
3,前抖音产品负责人Seven加入AI公司「深言科技」,前抖音 产品 负责人 公司 深言 科技,2
3,华为：不会有“盘古Chat”此类命名,华为 盘古 此类 命名,0
3,刘强东和罗永浩，联合搅楼市,刘强 罗永浩 联合 楼市,0
3,交个朋友副总裁：去年底开始布局抖音货架 GMV增至一个月3000万,交个 朋友 副总裁 去年底 布局 抖音 货架 增至 一个月,0
3,越开店越亏损的海伦司，决定用加盟制缓解焦虑,开店 亏损 海伦 加盟 缓解 焦虑,0
3,宁德时代跌3.8% 华创证券高位反复强推喊目标价825元,宁德 时代 华创 证券 高位 反复 强推 目标价,0
3,快手电商发布618战报：大促前3天订单量同比增长超7成,手电 发布 战报 大促 订单 同比 增长,0
3,未来互联网发展研讨会在京举行,未来 互联网 发展 研讨会 在京举行,0
3,俞敏洪：东方甄选山西行，如果没有粉丝们的参与，就没有一切,俞敏洪 东方 甄选 山西 粉丝 参与,0
3,瑞幸咖啡第1万家门店在厦门开业 成为中国首家万店规模连锁咖啡品牌,瑞幸 咖啡 万家 门店 厦门 开业 中国 首家 万店 规模 连锁 咖啡 品牌,2
3,联想将推出三款平板电脑：搭载 12.7 英寸 LCD 屏幕，支持 144Hz 刷新率,联想 推出 三款 平板 电脑 搭载 英寸 屏幕 支持 刷新率,0
3,万达集团：全国首个旅游景区 AI 导游“小丹”亮相，基于大语言模型开发,万达 集团 全国 首个 旅游 景区 导游 小丹 亮相 语言 模型 开发,0
3,芯片投入决心绝不动摇！小米自研芯片公司玄戒增资至19.2亿,芯片 投入 决心 动摇 小米 自研 芯片 公司 玄戒 增资,0
3,无意识刷手机危害有多大？研究表明对大脑、心理健康产生负面影响,无意识 手机 危害 研究 大脑 心理健康 负面影响,0
3,终于跌破 900 元：三星 980 PRO 2T 固态硬盘京东自营 859 元起再降价,终于 跌破 三星 固态 硬盘 京东 自营 元起 降价,0
3,《暗黑4》玩家希望新角色继承地图数据：重新跑图太无聊,暗黑 玩家 希望 角色 继承 地图 数据 无聊,0
3,冰箱、沙发、大彩电就是好！理想超长城成中国车企第二,冰箱 沙发 彩电 理想 长城 中国 车企,2
3,中国驻日大使：如日方执意对中日半导体合作设限 结果是中日双输美国独赢,中国 驻日 大使 日方 执意 中日 半导体 合作 设限 中日 双输 美国 独赢,3
3,小冰公司首批“克隆人”提前上线，“AI+虚拟数字人”行业规模有望快速增长,小冰 公司 首批 克隆人 提前 上线 虚拟 数字 行业 规模 有望 快速增长,2
3,荣耀Magic6系列爆料:全系搭载骁龙8 Gen3和巨犀玻璃,荣耀 系列 爆料 全系 搭载 骁龙 巨犀 玻璃,0
3,苹果首款MR头显或10月量产 预计售价超2万 利润不高,苹果 首款 头显 量产 预计 售价 利润 不高,1
3,日均不到10单，多地对网约车按下“暂停键”,日均 不到 多地 网约车 暂停,0
3,外媒酸了：小米13 Ultra史上最大胆 可惜不在印度上市,外媒酸 小米 史上 大胆 可惜 印度 上市,0
3,电商巨头，掀起“清库存”大战,电商 巨头 掀起 库存 大战,0
3,真假“英伟达概念股”：A股市场谁才是黄仁勋的真伙伴？,真假 伟达 概念股 市场 黄仁勋 伙伴,0
3,米家高速吹风机H501｜小巧轻便 299元真香了！,米家 高速 吹风机 小巧 轻便 元真香,0
3,AIGC将如何影响各行各业？权威机构作出五项大胆预测,影响 各行各业 权威机构 作出 五项 大胆 预测,0
3,高德地图轮椅导航功能再升级 可沿途搜索无障碍卫生间,高德 地图 轮椅 导航 功能 升级 沿途 搜索 无障碍 卫生间,0
3,蔚来ET5旅行版将于6月15日上市！国内优先开启交付,蔚来 旅行 上市 国内 优先 开启 交付,0
3,小米自研芯片公司增资至19.2亿！卢伟冰曾称决不放弃,小米 自研 芯片 公司 增资 卢伟冰 放弃,2
3,曝iQOO 11S于7月上旬上市 搭载第二代骁龙8+移动平台,上旬 上市 搭载 第二代 骁龙 平台,0
3,【618购机指南】有没有你心动的真香机呢？,购机 指南 心动 真香机,0
3,追逐2023最大风口！人工智能ETF吸引全球投资者“蜂拥而入”,追逐 风口 人工智能 吸引 全球 投资者 蜂拥 而入,0
3,苹果WWDC23礼包开箱：布包、水壶、Pin、帽子四件套,苹果 礼包 开箱 布包 水壶 帽子 四件套,1
3,知名果链分析师：苹果MR头显能否成功 关键看它是否与AI结合,知名 果链 分析师 苹果 头显 成功 关键,1
3,知名果链分析师：苹果MR头显能否成功 关键看它是否与AI结合,知名 果链 分析师 苹果 头显 成功 关键,1
3,微博打造融合车载APP 助力车载服务领域实现社交属性,微博 打造 融合 车载 助力 车载 服务 领域 社交 属性,0
3,黄仁勋台北电脑展后已返回美国,黄仁勋 台北 电脑 展后 返回 美国,3
3,AI热潮下的投资人：既要抢项目，又要防被项目割韭菜,热潮 投资人 既要 项目 项目 韭菜,0
3,重启天涯第一步失败！7×24小时直播，仅募集14.99万元！投资人潘海东：天涯已被时代抛弃，只剩下品牌和脑残粉,重启 天涯 第一步 失败 小时 直播 募集 万元 投资人 海东 天涯 时代 抛弃 剩下 品牌 残粉,0
3,刘慈欣自曝用ChatGPT写发言稿,刘慈欣 曝用 发言稿,0
3,小米14 Pro效果图曝光：极窄四曲面屏 手感观感双突破,小米 效果图 曝光 极窄 曲面 手感 观感 突破,0
3,3nm工艺天下无双 台积电明年继续涨价：涨多少全看面子,工艺 天下无双 台积 明年 涨价 全看 面子,0
3,反向带货 长安汽车4S直播间上演“尾翼夹手”：女销售惨叫不已,反向 带货 长安汽车 直播间 上演 尾翼 夹手 销售 惨叫,0
3,官方预热：摩托罗拉 Razr 40 系列折叠屏手机即将登陆印度,官方 预热 摩托罗拉 系列 折叠 手机 登陆 印度,0
3,时代变了！大量安卓用户逃离换iPhone背后 国内用户选因苹果高性价比,时代 安卓 用户 逃离 背后 国内 用户 选因 苹果 高性价比,1
3,微软Office 365 AI定价曝光：年费10万美元 已有100家客户,微软 定价 曝光 年费 万美元 已有 客户,0
3,【IT之家开箱】朝曦初上，紫气东来：魅族 20 PRO「晨曦紫」图赏,开箱 朝曦 紫气东来 魅族 晨曦 图赏,1
3,超配近3年后，罗斯柴尔德家族开始减持英伟达：AI估值太高,超配 罗斯 柴尔德 家族 减持 伟达 估值 太高,0
3,华为或将发布国内首个软硬协同全栈自主数据库 GaussDB,华为 发布 国内 首个 软硬 协同 全栈 自主 数据库,0
3,苹果WWDC23访客中心打卡，今晚凌晨我们不见不散,苹果 访客 中心 打卡 今晚 凌晨 不见不散,1
3,中信证券：深圳全力推进人工智能 积极推动AI+机器人融合与应用,中信证券 深圳 推进 人工智能 推动 机器人 融合,0
3,刘慈欣自曝用 ChatGPT 写发言稿：写得还不错,刘慈欣 曝用 发言稿 不错,0
3,国产手机老将新机曝光！酷派CP17详细入网参数公布,国产手机 老将 新机 曝光 酷派 详细 入网 参数 公布,0
3,华润微：目前公司IGBT产品已进入比亚迪、长城、吉利等车企,华润 公司 产品 比亚迪 长城 吉利 车企,2
3,华为版ChatGPT或将于7月7日发布：命名“盘古Chat”,华为 发布 命名 盘古,0
3,重压下的阿里云：换帅、降价、裁员、上市与老将回归,重压 阿里 换帅 降价 裁员 上市 老将 回归,0
3,压力给到X86处理器！苹果M2 Ultra芯片曝光：频率达3.68 GHz,压力 处理器 苹果 芯片 曝光 频率,1
3,行驶中方向盘可能会掉 特斯拉召回部分Model Y！中国车主不受影响,行驶 方向盘 特斯拉 召回 中国 车主 影响,2
3,电视能不能当显示器用 答案你想不到,电视 显示器 答案 想不到,0
3,女子游野泳溺亡家属索赔166万被驳 法院：自行下水、应对自身负责,游野泳 溺亡 家属 索赔 法院 自行 下水 应对 负责,0
3,中国铁路：6 月 5 日起，12306 App 开通学生优惠资质在线核验,中国 铁路 日起 开通 学生 优惠 资质 在线 核验,2
3,国产手机老将新机曝光！酷派CP17详细入网参数公布,国产手机 老将 新机 曝光 酷派 详细 入网 参数 公布,0
3,美团的“骑手潮汐”效应,美团 骑手 潮汐 效应,0
3,OpenAI 网站访问量飙升至 10 亿次，上榜全球访问量最高网站 Top20,网站 访问量 飙升 亿次 上榜 全球 访问量 网站,0
3,华为新专利公布，将会带来一种新的可变光圈方法,华为 专利 公布 将会 带来 一种 可变 光圈 方法,0
3,5699元起！摩托罗拉moto razr 40 Ultra折叠屏手机今日开售：外屏达3.6英寸,元起 摩托罗拉 折叠 手机 今日 开售 外屏 英寸,0
3,郭明錤：投资人更关注Apple何时推出类ChatGPT 服务,投资人 关注 推出 服务,0
3,消息称华为即将发布国内首个软硬协同全栈自主数据库 GaussDB,华为 发布 国内 首个 软硬 协同 全栈 自主 数据库,0
3,全球手机处理器市场现状：前三没悬念 国产靠它苦撑 华为麒麟或有新品来袭,全球 手机 处理器 市场 现状 悬念 国产 苦撑 华为 麒麟 新品 来袭,0
3,全球首架载人“飞碟”在深圳起飞：水陆两栖起降 最快50km/h,全球 首架 载人 飞碟 深圳 起飞 水陆 两栖 起降 最快,0
3,消息称台积电已启动 2nm 试产前期准备工作，目标今年试产近千片,称台 积电 启动 试产 前期 工作 目标 试产 千片,0
3,WWWDC23预览：虚拟现实将成为绝对主角 此外还有15寸Air和软件全家桶,预览 虚拟现实 主角 软件 全家,0
3,郭明錤：投资人更关注苹果合适推出类 ChatGPT服务,投资人 关注 苹果 合适 推出 服务,1
3,苹果首款头显明天发布！郭明錤泼冷水：类ChatGPT更重要,苹果 首款 头显 明天 发布 泼冷水,1
3,云上鏖战：阿里云再降价，1个月内4家厂商跟进,云上 鏖战 阿里 降价 厂商 跟进,0
3,Y Combinator创始人：股市投资者难以参与AI投资,创始人 股市 投资者 难以 参与 投资,0
3,索尼CEO：云游戏存在延迟、服务器浪费等障碍,索尼 游戏 延迟 服务器 浪费 障碍,0
3,爱回收联合戴森推出全新“以旧换新轻松购”服务,回收 联合 戴森 推出 全新 以旧换新 轻松 服务,0
3,佳明EPIX Pro商务运动智能腕表来袭，加入LED照明灯,佳明 商务 运动 智能 腕表 来袭 照明灯,0
3,苹果首款头显更多细节曝光，搭载M2芯片，16GB内存,苹果 首款 头显 细节 曝光 搭载 芯片 内存,1
3,外媒爆料：WWDC23或将更新Siri，可直接唤醒,外媒 爆料 更新 唤醒,0
3,苹果WWDC前瞻：或用头戴设备翻开新篇章,苹果 前瞻 或用 头戴 设备 翻开 新篇章,1
3,最难啃的南美市场，联想是怎么做到老大的？,最难 南美 市场 联想,0
3,618，家电企业和自己“打架”,家电企业 打架,0
3,暴跌25% 卖不动的智能音箱等ChatGPT救命,暴跌 卖不动 智能 音箱 救命,0
3,工业和信息化部明确全面推进6G技术研发,工业 信息化 推进 技术 研发,0
3,英想牵头建全球AI监管中心，英媒：英正进行“闪电外交”以加快合作,英想 牵头 全球 监管 中心 英媒 英正 闪电 外交 加快 合作,0
3,提前到岗，推特新任CEO将于本周一走马上任,提前 推特 新任 本周一 走马上任,0
3,向科技企业收“流量费”，欧盟有分歧，反对者称违反“网络中立”规则,科技 企业 流量 欧盟 分歧 反对者 违反 网络 中立 规则,0
3,阿维塔11 5月大定订单2366辆 三季度提供华为鸿蒙车机,维塔 大定 订单 三季度 提供 华为 鸿蒙 车机,0
3,沃尔沃/极星将通过OTA升级车机 提供改进版CarPlay,沃尔沃 极星 升级 车机 提供 改进版,0
3,宝马这些车型宣布召回！存在行驶中动力中断的隐患,宝马 车型 召回 行驶 动力 中断 隐患,0
3,部分进口牧马人宣布召回852辆！存在燃油泄漏隐患,进口 牧马人 召回 燃油 泄漏 隐患,0
