,support
"vegetables,'frozen foods','party snack foods',sauces-gravy-pkle,biscuits",0.12667531344574146
"beef,sauces-gravy-pkle,juice-sat-cord-ms",0.1264591439688716
"margarine,'prepared meals','frozen foods'",0.1264591439688716
"'breakfast food','soft drinks',fruit",0.1264591439688716
"'canned vegetables',fruit,biscuits,milk-cream",0.1264591439688716
"margarine,'canned vegetables','baking needs',biscuits",0.1264591439688716
"'bread and cake','laundry needs','baking needs',juice-sat-cord-ms",0.1264591439688716
"'breakfast food',margarine,vegetables,'frozen foods'",0.1264591439688716
"'bread and cake','laundry needs','baking needs','party snack foods'",0.1264591439688716
"'soft drinks',biscuits,'frozen foods',juice-sat-cord-ms",0.1264591439688716
"'frozen foods','party snack foods','tissues-paper prd','baking needs',biscuits",0.1264591439688716
"'bread and cake','party snack foods','tissues-paper prd',fruit,milk-cream",0.1264591439688716
"fruit,juice-sat-cord-ms,'baking needs',biscuits,milk-cream",0.1264591439688716
"vegetables,'frozen foods',juice-sat-cord-ms,'tissues-paper prd',fruit",0.1264591439688716
"vegetables,'frozen foods',margarine,biscuits,milk-cream",0.1264591439688716
"'bread and cake',vegetables,'dairy foods',fruit,milk-cream",0.1264591439688716
"'bread and cake',vegetables,'frozen foods',juice-sat-cord-ms,fruit,milk-cream",0.1264591439688716
"'bread and cake',margarine,'small goods'",0.12624297449200172
"cheese,margarine,'canned vegetables'",0.12624297449200172
"wrapping,sauces-gravy-pkle,biscuits",0.12624297449200172
"'frozen foods',cheese,'dairy foods'",0.12624297449200172
"beef,'pet foods',biscuits",0.12624297449200172
"cheese,biscuits,'dairy foods'",0.12624297449200172
"sauces-gravy-pkle,vegetables,cheese,'frozen foods'",0.12624297449200172
"sauces-gravy-pkle,'canned vegetables',vegetables,'frozen foods'",0.12624297449200172
"'bread and cake','prepared meals','baking needs','frozen foods'",0.12624297449200172
"'breakfast food',margarine,'tissues-paper prd','baking needs'",0.12624297449200172
"'breakfast food','party snack foods','frozen foods',juice-sat-cord-ms",0.12624297449200172
"'pet foods',margarine,vegetables,milk-cream",0.12624297449200172
"vegetables,'frozen foods','party snack foods',juice-sat-cord-ms,'baking needs'",0.12624297449200172
"'bread and cake','frozen foods','party snack foods','tissues-paper prd',milk-cream",0.12624297449200172
"'bread and cake',fruit,'frozen foods',cheese,milk-cream",0.12624297449200172
"'bread and cake',fruit,vegetables,'tissues-paper prd',cheese",0.12624297449200172
"'bread and cake',juice-sat-cord-ms,'party snack foods',sauces-gravy-pkle,biscuits",0.12624297449200172
"vegetables,'frozen foods',juice-sat-cord-ms,sauces-gravy-pkle,fruit",0.12624297449200172
"tea,margarine",0.12602680501513186
"'bread and cake',poultry",0.12602680501513186
"wrapping,sauces-gravy-pkle,fruit",0.12602680501513186
"'pet foods','canned vegetables',biscuits",0.12602680501513186
"'canned fruit',margarine,biscuits",0.12602680501513186
"'breakfast food','laundry needs','frozen foods'",0.12602680501513186
"'breakfast food',biscuits,'laundry needs'",0.12602680501513186
"'baking needs',cheese,'laundry needs'",0.12602680501513186
"fruit,'party snack foods',cheese,milk-cream",0.12602680501513186
"'bread and cake',confectionary,vegetables,'party snack foods'",0.12602680501513186
"'bread and cake',confectionary,juice-sat-cord-ms,milk-cream",0.12602680501513186
"'baking needs',confectionary,vegetables,milk-cream",0.12602680501513186
"'frozen foods','canned vegetables','baking needs',juice-sat-cord-ms",0.12602680501513186
"beef,margarine,vegetables,'frozen foods'",0.12602680501513186
"'breakfast food',sauces-gravy-pkle,'baking needs',biscuits",0.12602680501513186
"'bread and cake','canned fruit',vegetables,'frozen foods'",0.12602680501513186
"'bread and cake','laundry needs','frozen foods','party snack foods'",0.12602680501513186
"'frozen foods','party snack foods','baking needs',fruit,milk-cream",0.12602680501513186
"vegetables,'tissues-paper prd','baking needs',biscuits,milk-cream",0.12602680501513186
"biscuits,'bread and cake','frozen foods',cheese,milk-cream",0.12602680501513186
"vegetables,juice-sat-cord-ms,'party snack foods','baking needs',fruit",0.12602680501513186
"vegetables,juice-sat-cord-ms,'tissues-paper prd','baking needs',fruit",0.12602680501513186
"'bread and cake',vegetables,sauces-gravy-pkle,'tissues-paper prd',biscuits",0.12602680501513186
"'bread and cake',fruit,juice-sat-cord-ms,sauces-gravy-pkle,biscuits",0.12602680501513186
"fruit,'frozen foods',sauces-gravy-pkle,biscuits,milk-cream",0.12602680501513186
"biscuits,'bread and cake','pet foods',fruit,milk-cream",0.12602680501513186
"'bread and cake',vegetables,'frozen foods',margarine,'baking needs',biscuits",0.12602680501513186
"'bread and cake',vegetables,'frozen foods','party snack foods','baking needs',fruit",0.12602680501513186
"'bread and cake','small goods','party snack foods'",0.125810635538262
"vegetables,'tissues-paper prd',cleaners-polishers",0.125810635538262
"vegetables,biscuits,cleaners-polishers",0.125810635538262
"margarine,'tissues-paper prd','dairy foods'",0.125810635538262
"'canned fruit',margarine,fruit",0.125810635538262
"'bread and cake',cleaners-polishers,vegetables,fruit",0.125810635538262
"'pet foods','frozen foods','baking needs',juice-sat-cord-ms",0.125810635538262
"sauces-gravy-pkle,'bread and cake','laundry needs',vegetables",0.125810635538262
"sauces-gravy-pkle,'bread and cake','laundry needs','frozen foods'",0.125810635538262
"'soft drinks','bread and cake',sauces-gravy-pkle,fruit",0.125810635538262
"'breakfast food',sauces-gravy-pkle,'bread and cake',milk-cream",0.125810635538262
"'breakfast food','tissues-paper prd',fruit,milk-cream",0.125810635538262
"'breakfast food',vegetables,juice-sat-cord-ms,milk-cream",0.125810635538262
"'breakfast food',sauces-gravy-pkle,'baking needs',vegetables",0.125810635538262
"'bread and cake','party snack foods',margarine,'baking needs',fruit",0.125810635538262
"'bread and cake','canned vegetables',vegetables,'frozen foods',biscuits",0.125810635538262
"'frozen foods',juice-sat-cord-ms,'tissues-paper prd','baking needs',biscuits",0.125810635538262
"'bread and cake','frozen foods',juice-sat-cord-ms,'tissues-paper prd',milk-cream",0.125810635538262
"'bread and cake','party snack foods',sauces-gravy-pkle,biscuits,milk-cream",0.125810635538262
"'bread and cake',juice-sat-cord-ms,sauces-gravy-pkle,fruit,milk-cream",0.125810635538262
"vegetables,'frozen foods',sauces-gravy-pkle,'tissues-paper prd',fruit",0.125810635538262
"vegetables,'frozen foods',sauces-gravy-pkle,biscuits,milk-cream",0.125810635538262
"vegetables,'frozen foods',margarine,'tissues-paper prd',fruit",0.125810635538262
"'bread and cake','pet foods',vegetables,biscuits,milk-cream",0.125810635538262
"'breakfast food',vegetables,'frozen foods','baking needs',fruit",0.125810635538262
"biscuits,'bread and cake','frozen foods',margarine,'baking needs',fruit",0.125810635538262
"biscuits,'bread and cake','frozen foods','party snack foods','baking needs',fruit",0.125810635538262
"cleaners-polishers,'frozen foods',milk-cream",0.12559446606139213
"sauces-gravy-pkle,'bread and cake',cleaners-polishers",0.12559446606139213
"sauces-gravy-pkle,'tissues-paper prd','party snack foods',milk-cream",0.12559446606139213
"'party snack foods',cheese,'frozen foods',juice-sat-cord-ms",0.12559446606139213
"beef,'bread and cake','baking needs',juice-sat-cord-ms",0.12559446606139213
"beef,margarine,'baking needs','frozen foods'",0.12559446606139213
"'soft drinks','bread and cake',sauces-gravy-pkle,biscuits",0.12559446606139213
"'breakfast food','tissues-paper prd','baking needs',milk-cream",0.12559446606139213
"'pet foods',vegetables,biscuits,'party snack foods'",0.12559446606139213
"'bread and cake',margarine,'laundry needs',biscuits",0.12559446606139213
"'bread and cake','tissues-paper prd','dairy foods',fruit",0.12559446606139213
"vegetables,'frozen foods','party snack foods','baking needs',milk-cream",0.12559446606139213
"'frozen foods','party snack foods',margarine,'baking needs',biscuits",0.12559446606139213
"'bread and cake',margarine,'tissues-paper prd',biscuits,milk-cream",0.12559446606139213
"biscuits,'bread and cake',vegetables,cheese,milk-cream",0.12559446606139213
"'bread and cake','frozen foods',juice-sat-cord-ms,margarine,milk-cream",0.12559446606139213
"'bread and cake','pet foods',vegetables,'tissues-paper prd',fruit",0.12559446606139213
"'bread and cake',fruit,coffee",0.12537829658452226
"wrapping,juice-sat-cord-ms,'party snack foods'",0.12537829658452226
"stationary,biscuits,'party snack foods'",0.12537829658452226
"jams-spreads,vegetables,margarine",0.12537829658452226
"beef,sauces-gravy-pkle,margarine",0.12537829658452226
"'bread and cake',fruit,'dental needs'",0.12537829658452226
"'breakfast food','laundry needs',fruit",0.12537829658452226
"'pet foods',vegetables,'dairy foods'",0.12537829658452226
"wrapping,'bread and cake',vegetables,'frozen foods'",0.12537829658452226
"'breakfast food','bread and cake',cheese,fruit",0.12537829658452226
"'pet foods','baking needs',vegetables,juice-sat-cord-ms",0.12537829658452226
"'pet foods','baking needs',vegetables,'party snack foods'",0.12537829658452226
"sauces-gravy-pkle,'pet foods','baking needs','frozen foods'",0.12537829658452226
"'breakfast food','tissues-paper prd',vegetables,biscuits",0.12537829658452226
"'soft drinks',sauces-gravy-pkle,'bread and cake',vegetables",0.12537829658452226
"fruit,vegetables,'baking needs',cheese,milk-cream",0.12537829658452226
"'bread and cake',vegetables,'frozen foods','party snack foods',margarine",0.12537829658452226
"vegetables,'frozen foods','party snack foods','tissues-paper prd',fruit",0.12537829658452226
"'prepared meals',biscuits,juice-sat-cord-ms",0.1251621271076524
"'breakfast food','canned vegetables',fruit",0.1251621271076524
"'breakfast food',sauces-gravy-pkle,cheese",0.1251621271076524
"'breakfast food',beef,fruit",0.1251621271076524
"'baking needs','pet foods','laundry needs'",0.1251621271076524
"'soft drinks',confectionary,'frozen foods'",0.1251621271076524
"sauces-gravy-pkle,margarine,'tissues-paper prd',milk-cream",0.1251621271076524
"biscuits,'baking needs',confectionary,fruit",0.1251621271076524
"cheese,'party snack foods',biscuits,milk-cream",0.1251621271076524
"'bread and cake','canned vegetables',vegetables,'party snack foods'",0.1251621271076524
"'pet foods','tissues-paper prd','frozen foods',milk-cream",0.1251621271076524
"'bread and cake','dairy foods',juice-sat-cord-ms,'party snack foods'",0.1251621271076524
"beef,vegetables,'frozen foods',juice-sat-cord-ms",0.1251621271076524
"'bread and cake',stationary,vegetables,milk-cream",0.1251621271076524
"'soft drinks',biscuits,juice-sat-cord-ms,'party snack foods'",0.1251621271076524
"'dairy foods','baking needs',biscuits,milk-cream",0.1251621271076524
"fruit,vegetables,'frozen foods',cheese,biscuits",0.1251621271076524
"'bread and cake',vegetables,'frozen foods',sauces-gravy-pkle,'baking needs',fruit",0.1251621271076524
"biscuits,'bread and cake',vegetables,'party snack foods',fruit,milk-cream",0.1251621271076524
"biscuits,'bread and cake','frozen foods',juice-sat-cord-ms,'baking needs',fruit",0.1251621271076524
"confectionary,margarine,'party snack foods'",0.12494595763078253
"'pet foods','laundry needs','frozen foods'",0.12494595763078253
"'pet foods',biscuits,'dairy foods'",0.12494595763078253
"'breakfast food','pet foods','tissues-paper prd'",0.12494595763078253
"'breakfast food',biscuits,'dairy foods'",0.12494595763078253
"'breakfast food',vegetables,'dairy foods'",0.12494595763078253
"'soft drinks','pet foods',biscuits",0.12494595763078253
"stationary,'tissues-paper prd',fruit",0.12494595763078253
"'canned vegetables',vegetables,fruit,juice-sat-cord-ms",0.12494595763078253
"'baking needs',cheese,juice-sat-cord-ms,'party snack foods'",0.12494595763078253
"'tissues-paper prd','canned vegetables','baking needs',vegetables",0.12494595763078253
"sauces-gravy-pkle,'bread and cake','dairy foods',vegetables",0.12494595763078253
"beef,'bread and cake',margarine,biscuits",0.12494595763078253
"'breakfast food',margarine,vegetables,biscuits",0.12494595763078253
"'bread and cake','prepared meals',vegetables,fruit",0.12494595763078253
"'pet foods','tissues-paper prd',fruit,biscuits",0.12494595763078253
"'bread and cake',vegetables,'frozen foods',cheese,milk-cream",0.12494595763078253
"'bread and cake','frozen foods','party snack foods',margarine,fruit",0.12494595763078253
"'bread and cake','party snack foods',sauces-gravy-pkle,fruit,milk-cream",0.12494595763078253
"'bread and cake',vegetables,'dairy foods','baking needs',fruit",0.12494595763078253
"'bread and cake','pet foods','frozen foods','baking needs',milk-cream",0.12494595763078253
"'tissues-paper prd','canned fish-meat'",0.12472978815391267
"'canned fruit','dairy foods'",0.12472978815391267
"'pet foods','canned vegetables',fruit",0.12472978815391267
"'baking needs','canned fruit',juice-sat-cord-ms",0.12472978815391267
"'canned fruit',biscuits,juice-sat-cord-ms",0.12472978815391267
"'bread and cake','tissues-paper prd',deodorants-soap",0.12472978815391267
"sauces-gravy-pkle,'prepared meals',biscuits",0.12472978815391267
"biscuits,margarine,cheese,juice-sat-cord-ms",0.12472978815391267
"sauces-gravy-pkle,cheese,'baking needs',fruit",0.12472978815391267
"'party snack foods','baking needs',cheese,milk-cream",0.12472978815391267
"'canned vegetables','baking needs',biscuits,milk-cream",0.12472978815391267
"sauces-gravy-pkle,'pet foods',vegetables,milk-cream",0.12472978815391267
"'bread and cake','frozen foods','laundry needs',juice-sat-cord-ms",0.12472978815391267
"'soft drinks','baking needs',biscuits,'party snack foods'",0.12472978815391267
"'soft drinks','party snack foods','frozen foods',milk-cream",0.12472978815391267
"biscuits,'bread and cake','canned vegetables','frozen foods',fruit",0.12472978815391267
"'bread and cake','party snack foods','tissues-paper prd',biscuits,milk-cream",0.12472978815391267
"'bread and cake',juice-sat-cord-ms,'tissues-paper prd',biscuits,milk-cream",0.12472978815391267
"biscuits,fruit,vegetables,'baking needs',cheese",0.12472978815391267
"'bread and cake',fruit,sauces-gravy-pkle,'tissues-paper prd',biscuits",0.12472978815391267
"'bread and cake',vegetables,sauces-gravy-pkle,'tissues-paper prd',milk-cream",0.12472978815391267
"'bread and cake',vegetables,juice-sat-cord-ms,sauces-gravy-pkle,biscuits",0.12472978815391267
"fruit,'frozen foods','party snack foods',sauces-gravy-pkle,biscuits",0.12472978815391267
"beef,'canned fruit'",0.1245136186770428
"stationary,'laundry needs'",0.1245136186770428
"confectionary,'tissues-paper prd',juice-sat-cord-ms",0.1245136186770428
"jams-spreads,biscuits,'party snack foods'",0.1245136186770428
"sauces-gravy-pkle,'baking needs',cheese,milk-cream",0.1245136186770428
